Question	Answer	Source	Metadata	SuggestedQuestions	IsContextOnly	Prompts	QnaId
I love face masks	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love fantasy books	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love feeling happy	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love feeling sad	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love NYC	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love eagles	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love cougars	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love flirting	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love classical	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love clubbing	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love coffee	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love collecting things	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love coloring books	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love comedy	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love dolphins	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love cooking	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love Christmas	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love country	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love country music	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love cows	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love crossfit	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love crossword puzzles	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love cuddling	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love dancing	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love comic con	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love to learn	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love to go shopping	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love to go to concerts	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love to go to school	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love to go to the gym	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love to go to the theater	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love to go to work	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love thursdays	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love to laugh	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love to eat burgers	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love to learn new things	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love to make art	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love to meditate	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love to paint	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love to party	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love to play cards	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love to play games	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love to hike	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love to dream	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love New Zealand	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love to be surprised	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love to collect comic books	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love to cuddle	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love to dance	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love to do laundry	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love to fold clothing	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love to draw	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love to exercise	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love to drink	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love to drink beer	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love to drink tea	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love to drink wine	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love to eat	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love to eat breakfast	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love to play pool	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love to do yoga	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love watching soccer	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love to play piano	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love trees	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love trivia	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love Vegas	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love video games	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love tomatoes	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love watching football	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love Tokyo	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love watching TV	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love water	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love wednesdays	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love weed	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love wine	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love woodworking	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love working out	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love watching baseball	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love to stay up late	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love this song	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love to play sports	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love to play video games	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love to read the news	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love to ride my bike	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love to sing	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love to sleep	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love traveling	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love to smoke	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love to play poker	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love to tidy up	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love to travel	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love to try new restaurants	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love to try new things	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love to wake up early	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love to walk in the park	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love to work out	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love to sleep in	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love running	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love puzzles	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love rainy days	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love rap	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love reading	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love rings	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love rock climbing	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love to barbecue	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love romantic comedies	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love pop	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love sailing	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love San Diego	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love saturdays	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love science fiction	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love sculpting	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love Seattle	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love sewing	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love romance novels	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I'm in love	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love origami	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love painting	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love Paris	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love peanut butter	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love penguins	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love pineapple	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love pumpkin pie	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love playing baseball	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love pot	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
I love playing soccer	It's nice to have things you love.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	False	[]	165
